review_id,stars,text,food,ambience,service,price
w_8Z6eAQINhQW3T0qF2cHA,4,The chips and salsa are so fresh and tasty that I could fill up on just those. They're addictive! We love the Paco's Taco with braised beef and charro beans. They have so many different tequilas & their drink menu is extensive and impressive. Margaritas are unbelievable. Highly recommended.,1,0,0,0
dhVf36eoa4j1KA9fThC2OA,5,"My favorite burger joint! Simple, yet delicious! Service is always great with cheerful greetings and happy smiles.",1,0,1,0
kN7QMpXNT38NeeesQ6zYUQ,5,"Oooh momma!
 The flavor is strong with this one.
 Clean, fast, friendly everytime. But not weird and sterile like Baja Fresh.
 Glad they're open again!",1,1,1,0
3Qc49B7dA0ONmCxrn5iwCQ,2,"OVERALL: The food isn't good (I explain below), but this place may still be worth locals' time (and more importantly money).  Let me explain...

There are not many ""old"" restaurants in this town. We don't seem to value/frequent/patronize places that have been around putting out food for a long time. I think we should. Even when the food isn't show stopping. Why? This place has tremendous character and charm. There's an ""Old Western Vegas"" feel to Bob Taylor's. Established in 1955, it's the oldest restaurant in Las Vegas. Its a throwback to a rugged, carnivorous cowboy culture that has existed in this town for decades. And still exists. I did appreciate the slice of Vegas kitch that Bob Taylor's offers. 

FOOD ISSUES: So with all that charm how could this place go wrong? This place could be great. It really should be great. But they are not putting enough care into the food. I ordered the rib eye and asked for it to be medium rare. I was worried about it being overcooked and figured if a mistake was made, I'd be in the medium range. My instincts were correct. But the steak was closer to well done. In total, three steaks at our table were seriously overcooked. In a steakhouse. With a man tasked with grilling the steaks. Sigh. The fourth steak, smoked prime rib, was cooked properly. But the prime rib is cooked ahead if time, right? How was I prepared for this overcooked piece of meat? How did this only occasional red-meat-eater suspect that my steak would not be treated with attentive care? 

I'll tell you. When we walked in there was a large grill at the front of the restaurant with a number if steaks cooking on it. But the chef was not watching the meat. He wasn't even in front of the grill. He was nowhere to be seen as we walked through the doors. And there were at least 4 steaks cooking when we arrived. So I figured that my steak would receive the same lack of attention.  

I ordered a simple naked potato and a side salad to accompany my steak. Both were fine. But there is not much room to mess up a potato and iceberg, is there? People rave about the garlic bread and I think it's because the rest of the meal is so mediocre, that the cheesy bread becomes the highlight if the meal. It was just OK. The most inexperienced cook could make it at home with sourdough, butter, and three types of cheese. 

A few people in our party ordered the mushroom rice side dish and it was not good. After tasting it, I was grateful to have passed on this wet, mush. 

SERVICE: Our waitress was very attentive and responsive. She was more than willing to return the overcooked steaks. 

I won't be back, but I'm glad to have visited this historic spot.

Service: 4 stars

Kitch: 4 stars

Food: 1 star",1,1,1,0
3nNGcSLmeg9HuHmEutjY8w,5,"Great ambience and decor! And the food is delicious. Pan fried fish, street side Indian noodles, hongkong chicken are a few names to start with !",1,1,0,0
k3Ctxs75Yv3Hzp3pJT2aHw,5,"Love this place!! Delicious! I just wish it was closer to my house. Other than that, I have no complaints. The price point is reasonable and the menu selection is great. Couldn't ask for anything else!",1,1,1,0
mbVzxuQTLRPbK-RwoGJsbA,1,"Oh man this is going to be a long review so if you want the gist, god awful, do not go. I was so dissapointed with everything that once I got home I had to write a review.  First of All I am Vietnamese and Pho is such a soulful dish, the pho I had today was the worst thing ever.  My parents came to visit with my sister and a friend, and after a long day we wanted to finish with a hot bowl of pho.  I have seen this place, I have even walked by it when I ate at Sura.  There was a smell so tantalizing that I had to go and try it. I thought it would be a good idea to try Jenni Pho Grill tonight.

We walk in saw that the place was not too busy maybe about 7 tables.  We got seated fairly quickly.  Our server was pretty nice, my parents attempted to order in vietnamese but the server informed us that he did not speak it.  Cool cool, no big deal, he seemed like a nice kid.  After that it went downhill from there.  We ordered three bowls of the Pho Dac biet, and two orders of the pho tai.  We finished our order with two thai teas, the jenni jelly drink, and two waters.  

My family waited around, no waters, no drinks nothing.  We watched three tables get seated order their food and get their food before we even had anything on our table!  after a 25 min wait, our waiter finally comes back with two waters.  We asked why the service was so slow, he stated that there was only two waiters and said sorry.  So it was fine for now.  After we got the water nothing else came to us.  We watched as the tables that came in after us eat, and one even finished before we were served.  After another 35 minutes, our food finally came out.  First the two dac biet bowls, then the last three.  Finally the drinks came out as well.  I have worked at a boba place before, making thai teas should not take a hour.  For waiting for so long I was really anticipating for a great bowl of pho.  Oh man was I wrong.  The broth was lukewarm, it could not even finish cooking my meat.  The broth tasty funky as if it was made with a pre made powder.  My parents and I watched a one cook was constantly tasting the broth, and we saw no bones that make a great broth.  The bowl was mostly disappointing broth.  There were very little meat and noodles.  We ate, and we wanted to get out as soon as possible.  We asked for a to go cup for the thai tea because it took so long we were just going to take it home.  It took almost another five minutes just to get a plastic cup.  

In the end it was just terrible.  My family and I went home unhappy.  And the thing is I love food, I work in the industry so I timing is very important.  Having only two servers is rough but it can not be the only excuse.  If there was something wrong or if it was going to take a little longer, they should inform the customers.  The worst part was watching tables come in before us and eat before we got anything.  I am never going back.  I really hope they clean up their act, there are a lot of pho places out here and if they don't fix things it will be buried beneath the rest.",1,0,1,0
enWWjMnllD4m2WTV9plfJw,5,"Excellent ramen and one of the best restaurants in Charlotte. Very small area and limited seating, so arrive early or be ready to wait. Recommend all the bowls, sake flights, and be sure to get green tea ice cream.",1,1,0,0
OED6UmN9WWtBrGCfpokffg,3,"This is a tricky one. AB is a really cool looking spot, really nice decor and ambiance, comfy booths, it even smells like a new car.
 
 My group was greeted promptly by smiling hosts, and seated in a nice booth. Drink orders were placed, and when our margaritas arrived, they were really, really off and tasted terrible. Even after stirring, and thinking positive thoughts- they just were off- not sweet enough, and didn't taste good. Our server was cool and he swapped them out for other stuff. My replacement drink was a Polish Fizz, and it was perfect. Highly recommended.
 
 For an app we went with the pretzel fondue, thanks to Yelpers who recommended it. As advertised, it was delicious, and I recommend it. For lunch I had the fish and chips, and my friend had some salad. The fish and chips were very tasty, but the price point, for the portion I got- just didn't compute. Three pieces of fish (think chicken tender size) and a small portion of fries, along with a small side of overly vinegared cole slaw. Again, the food was good, but you definitely don't get what you pay for. I understand the concept of smaller portions, euro style, etc. but for a bar food staple? I wasn't looking for a Costco serving of anything, but either bump up portion size, or drop the price from $16 to $11.50.
 
 I really liked our server, but for some reason as things went on, he was more and more absent. To be fair, we had a really difficult person that joined us, some of the stuff this person said made me want to pull my hair out, so I feel his pain.
 
 Anyway, AB is a very attractive spot that might be great for drinks and app. but for this price point, I would hit Durant's, Hillstone, or Beckett's Table. It's nice to leave a spot feeling that you got your monies worth, and that just doesn't happen here.",1,1,1,1
1kSCzKEoNmhWIX5FP5XsEA,5,"I was in Mesa for the morning and found this gem. I was greeted with a big smile and friendly service. The almond latte was really good, like REALLY good! If I lived in Mesa, I'd be a regular for the friendliness, good coffee, and really nice environment. It was busy, but nice and quiet - a feature that seems a bit rare in my experience. If I need coffee in Mesa again, this will be my go to place.",1,1,1,0
n4gTlCKpXBah7Ao_pv7Xpw,5,"I love this place.I admit I am stuck on the Old Fashioned Turkey sandwich with cranberry sauce.This is real fresh roast turkey (I think roasted daily but not sure) on great wheat bread, the sauce has just a bit of a bite and compliments the sandwich well.Huge helping of turkey.
 
 The setting is in an old pecan grove with mature trees, and grass.A very relaxed kind of place to just enjoy the Phoenix weather the food and those you are with.It closes during the Summer and I can't wait for it to open back up in the Fall.
 
 The perfect ending however, are the deserts.They are all hommade, and terrific.I can't get past the pecan pie, perhaps the best in Phoenix.The crust is just right flaky, and it's loaded with pecans.I'm hungry again just writing this review",1,1,0,0
V93SYj2OLh5m9Cquzf-7kg,4,Came here while in town for a country concert.  What better way to start our day.  Everything was great.  The service was amazing from the time we walked in the door.  We were sat at a table and to our surprise there is a beer and whiskey tap at the table.  You pay by the ounce and there is a screen to show you what you've drank.  The food we had was great.  The whiskey burger was my favorite.  For you country fans this is a must when in Scottsdale!,1,1,1,1
-ynQU4rp2A_phBaLddx64g,3,"Place was okay...
 Sangria I has was watery & unflavorful, but got me buzzed. That was part of the point of the drink, but I like a craftily concocted cocktail or elixir & this one was not.
 
 But, (I'm using a lot of buts...) the unchicken & waffles was quite okay. They used veggie meat & they did quite a good job making it like chicken. Since I can't do Roscoe's cause I'm a veggie, this spot did the trick. If Roscoe's was in Europe it would be a different story...
 
 It hit the spot. Came with sweet potato mash and collard greens on the side. It was all super healthy. No crazy amounts of butter or oil. Yet, it tasted amazing. But it definitely could have used a side of syrup. What was on there wasn't nearly sufficient enough.
 
 The atmosphere was not to my liking. Very cafe-like and crowded.
 
 But it's an alright spot. I may or may not go back.",1,0,1,0
ILQO7XB-EJeqjaZSM9MHsw,5,Let's just say I'm shocked. People are super friendly. have other food then donuts! It close to my work. Price isn't too bad it is reasonable. It's a great place to relax and get some work done,1,0,1,1
ASZha3MiQJghtt3n5OGIsA,4,"This random hole in the wall is located in the Park Rd. shopping center.I had never heard of it until that fateful St. Patricks day when another beer was in order.After making my way there and enjoying the patio, I decided the food was my next venture.
 
 After my second, alcohol only, visit, I was excited to taste what vegetarian options they had.I had the grilled cheese with spicy asparagus and portobello.Let me tell you...grilled cheese is amazing, add a few interesting touches, it becomes addicting.I was very happy with my sandwich.Also, they have a very tasty appetizer of Goat Cheese Fritters with a red wine sauce.Goat Cheese is one of my favorites and frying anything makes it better. I was in love.
 Ther service is great and they can accomadate large groups, the few times I've been has been with 7-20 people.Great staff, awesome menu choices, I'll be going back",1,1,1,0
ZxrbP4kF_YOGVHcUOAUuww,2,"So based on food alone they would have 3 stars but thats just not the case..arrived just after 5pm..they had a private party going on but they looked to be well taken care of and winding down...after placing our order we got our drinks and found a table...went back to wait for our food and was told they will bring it out to us...after 15 minutes and watching someone who ordered after us receive their food i went back up to the desk. ..and watched as our food sat on the counter and for another 5 minutes before they finally brought it out...and they didn't have our full order..it took the food runner 3 separate trips..heres a run down of our order
Pulled chicken..not actually pulled but diced and dry
Turkey..very good moist and tender 
Pulled pork..very good..lot of flavor
Mac and cheese..not the best but not the worst
Greenbeens..good..the only hot side we got
Banana bread pudding..full of butter but not horrible
Overall food was 3 stars service was 1",1,0,1,0
DRnCrLIWQu6cffnMIB-vEg,4,Had a good protein omlete. Flavorful food and staff was friendly. I will go back and try some of the other dishes.,1,0,1,0
jnVaiZqtUP8ZC_LuJlUEgw,5,"Dined here a couple of weeks ago on a Saturday night -- actually sat at the bar with my three fellow diners and had an absolutely amazing evening -- food, wine, service all made for a perfect experience.

Tried almost all the appetizers and 'small plates' and they were exceptional.
Standouts were: almond spread, harcha bread, quinoa salad, beef kefta

Shared a fish tagine for 4 and it was also excellent!

Highly recommend this place - I know we'll be back!",1,0,1,0
TXlGGbO7lnb2GLJhXneEow,1,"Worst Starbucks EVER!!!! The wait time is always crazy here no matter what time they only have one person working, they are always out of the baked goods in particular the cake pops is what i like.... so would not suggest this Starbucks to stop into... unless you have absolutely nothing to do and nowhere to be because you will be waiting.",1,1,0,0
yMXmJzpEah6XfS_SSu920A,5,"Man, I love Toronto! Hiding in a strip mall on Overlea, find a dingy looking restaurant that serves up fantastic, cheap kabob...be warned regardless of when you come here you'll likely be waiting for a table as this place is always overrun with people...If you're a fan of perfectly grilled spicy meat, you must try this place out...now that I've been here I need to limit how many times I go here per month :)
 
 Take the drive out and have some kabob...if you don't own a car, borrow one or get a zipcar membership...totally worth it!",1,1,0,0
m2H0m3pDUNmkXZP4K8c_oA,2,"#1 it should be advertised as a vegetarian dinner. For the price we paid, I really would have liked a nice cut of meat.
 #2. Way over priced. Dinner for 2 with (2) blue moon beers and (1) $10 glass of wine... $165+tip. We tipped over 25% because our server was great and the experience of eating in the Dark was a pretty interesting experience.
 #3. The food was Meh... I would have been okay with everything else if the food was outstanding. It really wasn't... I probably ate 3 bites of my dinner entree just to taste what the different Ingredients were... It was far from savory and could have used even a pasta or something. A couple of dry (what tasted like hush puppies)?? I would have been impressed a little if when I told the server that I didn't enjoy it if he would have offered to try one of the others, but I didn't make a big deal because like I said before he was really nice. The dessert was literally the only saving grace.
 All in all I gave a 2 star... (server and experience in the dark)... I just have to be honest incase others go in expecting a non-vegetarian meal... Be ready for a $200 vegetarian dinner!!!!
 *** also if they don't like your review on their Facebook page they will block you from commenting on other people talking crap about you, they can not handle the truth and allow others to put you down ***",1,0,1,1
QSe9EqmiImbguDVIraX_rg,4,received amailer and thought okay let's go. walked in on a Monday afternoon greeted by a bartender wearing a cutet shirt that said the bar and below that the baby. how cute however never got her name. looked over menu asked what was good she said the club. so ordered it andyes it is good. had a beer a club on white toast served with fries and watched sport center. really felt at ease there and good music playing. will go back again.,1,1,1,0
h41f8n78an6ZdhRzKMCT1w,5,What an awesome pool party!!! I wish there was a tad more interactive aspects. I want hot girls and guys spraying champagne all over us or dancing with us.,0,1,0,0
LaSg1wlkosR6aSiuzxyo3A,3,"Beer, beer, and more beer.It's definitely a low-key nieghborhood bar.As an out of towner, I enjoyed it.It felt like Pittsburgh's version of Cheers except grimier.
 
 Unfortunately, the kitchen closes fairly early on weekdays otherwise this place may have received another star.",1,1,0,0
bBa4vtAQE-TCYKxYEzMeeg,4,The food was very good . The waitress was very inventive . The only thing is my I felt so sick after eating it . I'm not sure if it's just my stomach not being able to handle it or what but I felt terrible . The staff at the front was very friendly and talkative,1,0,1,0
_LPOtmfWnL_8_tL3ImhoLw,5,"Not sure why some posted negative reviews of this place because it is on point. My girlfriend and I had dinner there last night, with reservations set for 6 p.m., were seated by 6:05. Our server William was awesome, was fast, attentative and really was one of the best servers we've encountered and we dine out a lot. We both ordered all you can eat crab legs and they were fresh, hot and delicious. I do feel the sticker price was high but we must have had 5 buckets each so it equates to 10 bucks a pound.
 
 The only negative I did feel could be addressed is the tables are made of some type of epoxy resin so being outside, May be melting or something because there was a sticky residue on the table top. I just played a napkin over it so it was acceptable.
 
 My girlfriend and I will definitely be returning to pickle bills, we had a fantastic evening. Last thing to note, the service was great even though the place was packed!",1,1,1,1
5YC0gr4yMeF0UkJQRNd0yA,1,"I made a yelp account just so I could write this review, that's how rude the staff is here! The first time I came here I thought maybe it was just a one time thing. But they are consistently, unfailingly, disrespectful. I will never in my life come back here again.",0,0,1,0
kO2QX4u475DOPHLJJ5Muuw,4,"This place serves consistently good Americanized Middle Eastern food. I've hadtuna and lamb plates here, and they've been good. The flavors won't blow you away but just about everything on the menu is tasty and well prepared. Wait staff has been knowledgeable about the food each time I've been there.Waterworks location doesn't have a liquor license but there's a state wine store nearby and you can bring a bottle into the restaurant.",1,1,1,0
S7eyLPcXJLeD902kGeIHLA,1,"I have taken my family to this place before.  We were quite happy with the service and food.  Recently, I bought a groupon for this restaurant.  We were not happy at all with the service and food.  First, they ask if we were using groupon and they marked it in a separate sheet.  We had no service at all.  The restaurant was not full and we saw other tables had their food while they order after us.  We waited for almost 30 minutes only two dishes came.   We spoke to the manager and the Waiter for the rest of the orders.  They said to check on our orders.  My kids got hungry and only ate fried rice that came.  Finally when the order dish came and it was very salty.  We would definitely not recommend this place if you plan to buy Groupon.  We felt we were second class.  We would prefer to go elsewhere where we get excellent service and much better vegetarian food and we don't mind paying the little extra,such as graceful vegetarian by market village.",1,0,1,0
IWinoppaEcMt5DrreAUR0Q,1,"I have no idea what the owner's problem is, but he's incredibly rude. His wife, on the other hand is super nice (an odd mix).
 
 Great space, rude owner and the coffee is average.",1,1,1,0
JZIyd29beH1K49HyT67fjw,1,"OPH all over this country is amazing. I've enjoyed them in Minneapolis, Chicago, LA and Seattle.I cannot believe how bad this location is and I hate that this is the only location in the valley of the sun.Please... someone... open another franchise somewhere else in this valley.. PLEASE!",0,1,0,0
O_w2fnNmG-zJcbN8ft5DAw,5,"Paco's Tacos is the real deal! In spite of the great Yelp reviews, I still had my reservations about eating at another TexMex chain. How good could it be I thought? Well they totally nailed it, from the complementary chips and dip to the sauce stains on my napkin!
 
 The dining area was empty and only a few people were at the bar upon my arrival for a late lunch. Adlai our server was very helpful with recommendations and was knowledgeable of the menu. I had a overstuffed grilled chicken taco which arrived with Mexican rice, mixed cabbage coleslaw and, their own, Charro style pintos, all at the incredible price of... drum roll please... 7 Bucks! My buddy tried Paco's Taco which is shredded beef and was equally as tasty. Servings are huge and everything was fantastic. 
 
 Premeal chips and salsa were delivered to the table immediately. The chips are very thin and were very fresh. The place was clean and attractive. Sanitation rating was a 95. For those long time Charlotteans like myself, you may remember this place as the old Manzetti's.
 
 I'm going back soon! This place is a Gotta Try!.",1,1,1,1
PG3y9sYDddePZRgLCzKSSA,3,"I love this place and have been using it for three years now but I have to knock it down by one star because at times, not often, but it happens, we'll get our normal stuff and it will be nothing like we're used to getting from them.  Usually they are excellent, however, a couple of times now it has also been greasy, tasteless and overcooked to a point where someone should really have noticed it on sight before it ever left the kitchen.  It's disappointing when that happens, then wish you didn't bother.",1,0,1,0
fUiAHODVCD2f1tVvwFe6Fg,5,Never had Belizean food or have heard of them and they're right in front of my building for 7 months. Finally made my way over there and it's so dang good! Chicken fell off the bone. I ordered tamales since it's the special right now and it's huge for $5.50! Why did I wait so long! I was skeptical at first didn't know what to expect. Owners are super nice.,1,0,1,1
-61dxd2EWpVAwxRFv7zJgQ,5,"Came here for lunch. It's16.99 per person and that includes drinks. Huge selection, flavorful, and not your typical buffet. Great place!",1,0,0,1
R4ox2uOJsXHwRTODx0nKyg,5,"We ate here for a friend's birthday before seeing Ka (theater is right next to this restaurant in the MGM Grand). It's a great before/after show restaurant. We had a reservation and were seated right away after checking in with the hostess. The restaurant is open, so you can see the bar, kitchen, and casino floor.
 
 I ordered the special that night, which was pappardelle pasta, a chunky tomato sauce, shredded lamb, kale, truffle-infused breadcrumbs, and freshly shredded parmesan. I was torn between several items on the menu, but I wanted a special since I was in Vegas for the weekend. It was phenomenal! I rarely eat lamb, and this was delicious. It was incredibly tender and tasted delicious. The sauce was very thick, almost like tomato chunks, but I didn't even feel like I was eating a tomato sauce. The balance of sauce, meat and kale was absolutely perfect.
 
 I also had their moscow mule. Cocktails were expensive, so I decided to go for one that was all alcohol. Others in our group had several cocktails that were all extremely tasty. Additionally, I tried a few bites of what my friends had. I had a bite of the spaghetti and meatballs. The meatball melts in your mouth, and the sauce was phenomenal. The linguini and clams came in the most decadent white wine sauce with perfectly prepared clams. The french onion soup was rich, buttery, and tasted phenomenal. 
 
 They brought us a chocolate cheesecake as the complimentary birthday dessert and wrote ""Happy Birthday"" in raspberry sauce. The cheesecake had chocolate drizzled on top and edible pearls garnishing the plate. The waiter said it was always a surprise as to what the chef prepared for the complimentary birthday dessert.
 
 Yes, this restaurant is pricey (although not by Vegas standards). However, you will have an excellent meal and receive spectacular service. The waiter took excellent care of us. He was really funny and made sure everything came out perfectly. The bussers constantly refilled water and ensure we had everything we needed. This is an incredibly unique, delicious restaurant.",1,1,1,1
R1a3DB3hwcwb9DYw077JlA,5,"Amazing Burgers. The combinations of ingredients is Fantabulous
 It's difficult to have a favorite and yes, I've had every item on the menu",1,0,0,0
fdiNeiN_hoCxCMy2wTRW9g,4,"I'll be the first to admit that I was not excited about going to La Tavolta. Being a food snob, when a group of friends suggested we go for dinner I looked online at the menu and to me there was nothing special and it seemed overpriced.Im also not big on ordering pasta when I go out. Alas, I was outnumbered. Thank goodness! I ordered the sea bass special. It was to die for. Cooked perfectly, seasoned perfectly, perfect portion. I can not say enough good things about this dish. When the server asked how it was he seemed very proud of the dish and said, "" doesn't she (the chef) do an incredible job?"" She does.
 
 My hubby got the crab tortellini and also loved his. I heard ""mmmm this is so good"" from all around the table. Our waiter was super nice and even gave us free desserts because we were some of the last people in the restaurant. Service was very slow and the place was PACKED but we had our jugs of wine and a large group with good conversation so it didn't seem to bother anyone.
 
 So-
 
 Do order the calamari and fried zucchini appetizers. Leave out the mussels.
 
 If they have the sea bass special, I highly recommend it. The chicken parm and crab tortellini were also very good and very big. The chicken Romano was a bit bland. The house salads were teeny.
 
 Do make a reservation but still expect to wait for your food. Go with a large group of people and plan for it to be loud. Don't go with a date unless you're fighting and don't feel like hearing anything they have to say.Ask to sit in the side room if it's available.",1,1,1,1
8-fG3Lj8EN32n6CpKkn2aw,4,"First time ever coming here even though I live less than a mile away. I have to admit it was fantastic! I ordered the Surf & Turf taco plate. Both of the tacos were full of flavor and tasted very fresh. 
I got the Spanish rice instead of beans and it was delicious, not dry and over cooked like most places. 
The young man at the register ""Chris"" was very helpful with ordering and extremely pleasant. I will definitely be coming back to check out the $1.50 tacos on Tuesday.",1,0,1,1
TetO8IIvbaaX9xnC7ZE1Rw,5,My boyfriend and I went here for dinner evening and all I can say is it was awesome. Be prepared the drinks are powerful here and we made the mistake of getting Tequila shots on the side..but the frozen Margarita house drinks did not need it. Needless to say we took our time drinking and eating so we could travel home safely. Fantastic time...we will definitely visit this restaurant again... by the way ... I had the chicken shrimp and spinach entree and John had the mahi-mahi tacos... so good!,1,0,0,0
kQAHUQ89fIZVCf1cFKDE_Q,4,"""Good morning, cocktails for you?""
 Wait...what? Oh...it's Vegas!
 
 Dining here, you best not be dieting because this place is literally the definition of excess, but in a good way. I'm a sucker for benedicts so that was awesome.
 Service was really great too and the staff was so welcoming. It was our first stop just after landing so really appreciate the service.
 
 Back in Hawaii this reminds me of Zippys or Anna Millers - that home feeling. Prices are a bit high, but for what you get it's totally worth it. Will remember this place if I ever return to Vegas in the future.",1,0,1,1
tGhxRr4Btb_cvhcTldGsVw,3,"Mexican cafe with lively atmosphere and decent pricing. 
 
 This place was not at all what I expected from the outside. I used to come here when it was a place called M. It was totally totally different then.Anyway, it's now a very very bright and colorful Mexican cafe. 
 
 Enchiladas with Boom Boom Sauce and Mango Margaritas were good. I think I'd like to come back in summer and sit on the huge patio. Really good Tres Leches cake too.
 
 I just can't get over the interior though - I think the lighting is just SO BRIGHT, they would do themselves a favor to get a lighting scheme designer to come in and adjust things a bit - make it less of a cafeteria. It reminds me of a place in California - Chevy's... same sort of set up and theme. 
 
 Lots of families and kids. No sense of intimacy - so not a date spot for sure - a good casual place to chill after shopping at the Pottery Barn though.. 
 
 The server we had was a little sleepy but he was nice. I think he needed a nap though.",1,1,1,1
